Grid/Ratio_50/50-15-8.dne,cd05,1424,1779,450,1779
Grid/Ratio_50/50-15-8.dne,cd06,1424,1689,450,1689
Grid/Ratio_50/50-17-8.dne,d02,1479,5191,289,1685
Grid/Ratio_50/50-17-8.dne,sbk05,884,1685,289,1090
Grid/Ratio_50/50-17-8.dne,bklm16,1611,1909,289,1549
Grid/Ratio_50/50-17-8.dne,cd05,1768,2263,578,2263
Grid/Ratio_50/50-17-8.dne,cd06,1768,2128,578,2128
Grid/Ratio_50/50-15-7.dne,d02,971,3393,225,1215
Grid/Ratio_50/50-15-7.dne,sbk05,598,1215,225,842
Grid/Ratio_50/50-15-7.dne,bklm16,1095,1461,225,1103
Grid/Ratio_50/50-15-7.dne,cd05,1196,1665,450,1665
Grid/Ratio_50/50-15-7.dne,cd06,1196,1554,450,1554
Grid/Ratio_50/50-15-6.dne,d02,1055,3699,225,1257
Grid/Ratio_50/50-15-6.dne,sbk05,640,1257,225,842
Grid/Ratio_50/50-15-6.dne,bklm16,1170,1453,225,1141
Grid/Ratio_50/50-15-6.dne,cd05,1280,1707,450,1707
Grid/Ratio_50/50-15-6.dne,cd06,1280,1592,450,1592
Grid/Ratio_50/50-12-1.dne,d02,614,2127,144,765
Grid/Ratio_50/50-12-1.dne,sbk05,379,765,144,530
Grid/Ratio_50/50-12-1.dne,bklm16,693,907,144,688
Grid/Ratio_50/50-12-1.dne,cd05,758,1053,288,1053
Grid/Ratio_50/50-12-1.dne,cd06,758,977,288,977
Grid/Ratio_50/50-14-2.dne,d02,906,3159,196,1085
Grid/Ratio_50/50-14-2.dne,sbk05,551,1085,196,730
Grid/Ratio_50/50-14-2.dne,bklm16,1006,1267,196,988
Grid/Ratio_50/50-14-2.dne,cd05,1102,1477,392,1477
Grid/Ratio_50/50-14-2.dne,cd06,1102,1381,392,1381
Grid/Ratio_50/50-14-10.dne,d02,954,3319,196,1109
Grid/Ratio_50/50-14-10.dne,sbk05,575,1109,196,730
Grid/Ratio_50/50-14-10.dne,bklm16,1047,1277,196,1017
Grid/Ratio_50/50-14-10.dne,cd05,1150,1501,392,1501
Grid/Ratio_50/50-14-10.dne,cd06,1150,1410,392,1410
Grid/Ratio_50/50-10-3.dne,d02,494,1705,100,559
Grid/Ratio_50/50-10-3.dne,sbk05,297,559,100,362
Grid/Ratio_50/50-10-3.dne,bklm16,540,643,100,518
Grid/Ratio_50/50-10-3.dne,cd05,594,759,200,759
Grid/Ratio_50/50-10-3.dne,cd06,594,719,200,719
Grid/Ratio_50/50-18-1.dne,d02,1534,5385,324,1831
Grid/Ratio_50/50-18-1.dne,sbk05,929,1831,324,1226
Grid/Ratio_50/50-18-1.dne,bklm16,1697,2117,324,1663
Grid/Ratio_50/50-18-1.dne,cd05,1858,2479,648,2479
Grid/Ratio_50/50-18-1.dne,cd06,1858,2312,648,2312
Grid/Ratio_50/50-20-10.dne,d02,1958,6895,400,2301
Grid/Ratio_50/50-20-10.dne,sbk05,1179,2301,400,1522
Grid/Ratio_50/50-20-10.dne,bklm16,2153,2645,400,2101
Grid/Ratio_50/50-20-10.dne,cd05,2358,3101,800,3101
Grid/Ratio_50/50-20-10.dne,cd06,2358,2902,800,2902
Grid/Ratio_50/50-10-4.dne,d02,462,1593,100,543
Grid/Ratio_50/50-10-4.dne,sbk05,281,543,100,362
Grid/Ratio_50/50-10-4.dne,bklm16,512,627,100,494
Grid/Ratio_50/50-10-4.dne,cd05,562,743,200,743
Grid/Ratio_50/50-10-4.dne,cd06,562,695,200,695
Grid/Ratio_50/50-17-4.dne,d02,1395,4877,289,1643
Grid/Ratio_50/50-17-4.dne,sbk05,842,1643,289,1090
Grid/Ratio_50/50-17-4.dne,bklm16,1535,1887,289,1496
Grid/Ratio_50/50-17-4.dne,cd05,1684,2221,578,2221
Grid/Ratio_50/50-17-4.dne,cd06,1684,2075,578,2075
Grid/Ratio_50/50-16-7.dne,d02,1170,4093,256,1419
Grid/Ratio_50/50-16-7.dne,sbk05,713,1419,256,962
Grid/Ratio_50/50-16-7.dne,bklm16,1303,1665,256,1289
Grid/Ratio_50/50-16-7.dne,cd05,1426,1931,512,1931
Grid/Ratio_50/50-16-7.dne,cd06,1426,1802,512,1802
Grid/Ratio_50/50-12-2.dne,d02,666,2297,144,791
Grid/Ratio_50/50-12-2.dne,sbk05,405,791,144,530
Grid/Ratio_50/50-12-2.dne,bklm16,737,927,144,724
Grid/Ratio_50/50-12-2.dne,cd05,810,1079,288,1079
Grid/Ratio_50/50-12-2.dne,cd06,810,1013,288,1013
Grid/Ratio_50/50-14-8.dne,d02,870,3037,196,1067
Grid/Ratio_50/50-14-8.dne,sbk05,533,1067,196,730
Grid/Ratio_50/50-14-8.dne,bklm16,975,1241,196,957
Grid/Ratio_50/50-14-8.dne,cd05,1066,1459,392,1459
Grid/Ratio_50/50-14-8.dne,cd06,1066,1350,392,1350
Grid/Ratio_50/50-18-5.dne,d02,1614,5665,324,1871
Grid/Ratio_50/50-18-5.dne,sbk05,969,1871,324,1226
Grid/Ratio_50/50-18-5.dne,bklm16,1767,2139,324,1714
Grid/Ratio_50/50-18-5.dne,cd05,1938,2519,648,2519
Grid/Ratio_50/50-18-5.dne,cd06,1938,2363,648,2363
Grid/Ratio_50/50-19-5.dne,d02,1783,6259,361,2081
Grid/Ratio_50/50-19-5.dne,sbk05,1072,2081,361,1370
Grid/Ratio_50/50-19-5.dne,bklm16,1955,2377,361,1899
Grid/Ratio_50/50-19-5.dne,cd05,2144,2803,722,2803
Grid/Ratio_50/50-19-5.dne,cd06,2144,2622,722,2622
Grid/Ratio_50/50-20-9.dne,d02,1826,6437,400,2235
Grid/Ratio_50/50-20-9.dne,sbk05,1113,2235,400,1522
Grid/Ratio_50/50-20-9.dne,bklm16,2038,2601,400,2013
Grid/Ratio_50/50-20-9.dne,cd05,2226,3035,800,3035
Grid/Ratio_50/50-20-9.dne,cd06,2226,2814,800,2814
Grid/Ratio_50/50-19-10.dne,d02,1783,6291,361,2081
Grid/Ratio_50/50-19-10.dne,sbk05,1072,2081,361,1370
Grid/Ratio_50/50-19-10.dne,bklm16,1959,2387,361,1904
Grid/Ratio_50/50-19-10.dne,cd05,2144,2803,722,2803
Grid/Ratio_50/50-19-10.dne,cd06,2144,2627,722,2627
Grid/Ratio_50/50-17-10.dne,d02,1399,4895,289,1645
Grid/Ratio_50/50-17-10.dne,sbk05,844,1645,289,1090
Grid/Ratio_50/50-17-10.dne,bklm16,1539,1887,289,1498
Grid/Ratio_50/50-17-10.dne,cd05,1688,2223,578,2223
Grid/Ratio_50/50-17-10.dne,cd06,1688,2077,578,2077
Grid/Ratio_50/50-17-7.dne,d02,1511,5295,289,1701
Grid/Ratio_50/50-17-7.dne,sbk05,900,1701,289,1090
Grid/Ratio_50/50-17-7.dne,bklm16,1638,1923,289,1572
Grid/Ratio_50/50-17-7.dne,cd05,1800,2279,578,2279
Grid/Ratio_50/50-17-7.dne,cd06,1800,2151,578,2151
Grid/Ratio_50/50-15-3.dne,d02,971,3425,225,1215
Grid/Ratio_50/50-15-3.dne,sbk05,598,1215,225,842
Grid/Ratio_50/50-15-3.dne,bklm16,1099,1467,225,1106
Grid/Ratio_50/50-15-3.dne,cd05,1196,1665,450,1665
Grid/Ratio_50/50-15-3.dne,cd06,1196,1557,450,1557
Grid/Ratio_50/50-18-7.dne,d02,1618,5699,324,1873
Grid/Ratio_50/50-18-7.dne,sbk05,971,1873,324,1226
Grid/Ratio_50/50-18-7.dne,bklm16,1773,2123,324,1708
Grid/Ratio_50/50-18-7.dne,cd05,1942,2521,648,2521
Grid/Ratio_50/50-18-7.dne,cd06,1942,2357,648,2357
Grid/Ratio_50/50-12-6.dne,d02,566,1943,144,741
Grid/Ratio_50/50-12-6.dne,sbk05,355,741,144,530
Grid/Ratio_50/50-12-6.dne,bklm16,649,899,144,660
Grid/Ratio_50/50-12-6.dne,cd05,710,1029,288,1029
Grid/Ratio_50/50-12-6.dne,cd06,710,949,288,949
Grid/Ratio_50/50-16-8.dne,d02,1190,4167,256,1429
Grid/Ratio_50/50-16-8.dne,sbk05,723,1429,256,962
Grid/Ratio_50/50-16-8.dne,bklm16,1321,1663,256,1298
Grid/Ratio_50/50-16-8.dne,cd05,1446,1941,512,1941
Grid/Ratio_50/50-16-8.dne,cd06,1446,1811,512,1811
Grid/Ratio_50/50-17-9.dne,d02,1407,4931,289,1649
Grid/Ratio_50/50-17-9.dne,sbk05,848,1649,289,1090
Grid/Ratio_50/50-17-9.dne,bklm16,1547,1913,289,1515
Grid/Ratio_50/50-17-9.dne,cd05,1696,2227,578,2227
Grid/Ratio_50/50-17-9.dne,cd06,1696,2094,578,2094
Grid/Ratio_50/50-19-2.dne,d02,1635,5753,361,2007
Grid/Ratio_50/50-19-2.dne,sbk05,998,2007,361,1370
Grid/Ratio_50/50-19-2.dne,bklm16,1827,2343,361,1808
Grid/Ratio_50/50-19-2.dne,cd05,1996,2729,722,2729
Grid/Ratio_50/50-19-2.dne,cd06,1996,2531,722,2531
Grid/Ratio_50/50-18-10.dne,d02,1666,5859,324,1897
Grid/Ratio_50/50-18-10.dne,sbk05,995,1897,324,1226
Grid/Ratio_50/50-18-10.dne,bklm16,1814,2147,324,1744
Grid/Ratio_50/50-18-10.dne,cd05,1990,2545,648,2545
Grid/Ratio_50/50-18-10.dne,cd06,1990,2393,648,2393
Grid/Ratio_50/50-10-8.dne,d02,438,1509,100,531
Grid/Ratio_50/50-10-8.dne,sbk05,269,531,100,362
Grid/Ratio_50/50-10-8.dne,bklm16,491,637,100,487
Grid/Ratio_50/50-10-8.dne,cd05,538,731,200,731
Grid/Ratio_50/50-10-8.dne,cd06,538,688,200,688
Grid/Ratio_50/50-15-1.dne,d02,1107,3877,225,1283
Grid/Ratio_50/50-15-1.dne,sbk05,666,1283,225,842
Grid/Ratio_50/50-15-1.dne,bklm16,1215,1471,225,1176
Grid/Ratio_50/50-15-1.dne,cd05,1332,1733,450,1733
Grid/Ratio_50/50-15-1.dne,cd06,1332,1627,450,1627
Grid/Ratio_50/50-14-3.dne,d02,950,3301,196,1107
Grid/Ratio_50/50-14-3.dne,sbk05,573,1107,196,730
Grid/Ratio_50/50-14-3.dne,bklm16,1043,1259,196,1006
Grid/Ratio_50/50-14-3.dne,cd05,1146,1499,392,1499
Grid/Ratio_50/50-14-3.dne,cd06,1146,1399,392,1399
Grid/Ratio_50/50-12-9.dne,d02,706,2445,144,811
Grid/Ratio_50/50-12-9.dne,sbk05,425,811,144,530
Grid/Ratio_50/50-12-9.dne,bklm16,773,933,144,747
Grid/Ratio_50/50-12-9.dne,cd05,850,1099,288,1099
Grid/Ratio_50/50-12-9.dne,cd06,850,1036,288,1036
Grid/Ratio_50/50-12-7.dne,d02,730,2529,144,823
Grid/Ratio_50/50-12-7.dne,sbk05,437,823,144,530
Grid/Ratio_50/50-12-7.dne,bklm16,794,937,144,761
Grid/Ratio_50/50-12-7.dne,cd05,874,1111,288,1111
Grid/Ratio_50/50-12-7.dne,cd06,874,1050,288,1050
Grid/Ratio_50/50-17-6.dne,d02,1347,4725,289,1619
Grid/Ratio_50/50-17-6.dne,sbk05,818,1619,289,1090
Grid/Ratio_50/50-17-6.dne,bklm16,1493,1885,289,1469
Grid/Ratio_50/50-17-6.dne,cd05,1634,2197,578,2197
Grid/Ratio_50/50-17-6.dne,cd06,1634,2049,578,2049
Grid/Ratio_50/50-16-2.dne,d02,1270,4439,256,1469
Grid/Ratio_50/50-16-2.dne,sbk05,763,1469,256,962
Grid/Ratio_50/50-16-2.dne,bklm16,1390,1705,256,1359
Grid/Ratio_50/50-16-2.dne,cd05,1526,1981,512,1981
Grid/Ratio_50/50-16-2.dne,cd06,1526,1872,512,1872
Grid/Ratio_50/50-18-8.dne,d02,1442,5075,324,1785
Grid/Ratio_50/50-18-8.dne,sbk05,883,1785,324,1226
Grid/Ratio_50/50-18-8.dne,bklm16,1618,2121,324,1619
Grid/Ratio_50/50-18-8.dne,cd05,1766,2433,648,2433
Grid/Ratio_50/50-18-8.dne,cd06,1766,2268,648,2268
Grid/Ratio_50/50-10-6.dne,d02,482,1659,100,553
Grid/Ratio_50/50-10-6.dne,sbk05,291,553,100,362
Grid/Ratio_50/50-10-6.dne,bklm16,529,643,100,512
Grid/Ratio_50/50-10-6.dne,cd05,582,753,200,753
Grid/Ratio_50/50-10-6.dne,cd06,582,713,200,713
Grid/Ratio_50/50-15-4.dne,d02,1059,3717,225,1259
Grid/Ratio_50/50-15-4.dne,sbk05,642,1259,225,842
Grid/Ratio_50/50-15-4.dne,bklm16,1174,1453,225,1143
Grid/Ratio_50/50-15-4.dne,cd05,1284,1709,450,1709
Grid/Ratio_50/50-15-4.dne,cd06,1284,1594,450,1594
Grid/Ratio_50/50-16-9.dne,d02,1366,4783,256,1517
Grid/Ratio_50/50-16-9.dne,sbk05,811,1517,256,962
Grid/Ratio_50/50-16-9.dne,bklm16,1475,1703,256,1406
Grid/Ratio_50/50-16-9.dne,cd05,1622,2029,512,2029
Grid/Ratio_50/50-16-9.dne,cd06,1622,1919,512,1919
Grid/Ratio_50/50-19-6.dne,d02,1667,5841,361,2023
Grid/Ratio_50/50-19-6.dne,sbk05,1014,2023,361,1370
Grid/Ratio_50/50-19-6.dne,bklm16,1852,2351,361,1828
Grid/Ratio_50/50-19-6.dne,cd05,2028,2745,722,2745
Grid/Ratio_50/50-19-6.dne,cd06,2028,2551,722,2551
Grid/Ratio_50/50-19-1.dne,d02,1663,5863,361,2021
Grid/Ratio_50/50-19-1.dne,sbk05,1012,2021,361,1370
Grid/Ratio_50/50-19-1.dne,bklm16,1853,2367,361,1834
Grid/Ratio_50/50-19-1.dne,cd05,2024,2743,722,2743
Grid/Ratio_50/50-19-1.dne,cd06,2024,2557,722,2557
Grid/Ratio_50/50-10-1.dne,d02,502,1725,100,563
Grid/Ratio_50/50-10-1.dne,sbk05,301,563,100,362
Grid/Ratio_50/50-10-1.dne,bklm16,546,637,100,519
Grid/Ratio_50/50-10-1.dne,cd05,602,763,200,763
Grid/Ratio_50/50-10-1.dne,cd06,602,720,200,720
Grid/Ratio_50/50-17-3.dne,d02,1407,4931,289,1649
Grid/Ratio_50/50-17-3.dne,sbk05,848,1649,289,1090
Grid/Ratio_50/50-17-3.dne,bklm16,1547,1913,289,1515
Grid/Ratio_50/50-17-3.dne,cd05,1696,2227,578,2227
Grid/Ratio_50/50-17-3.dne,cd06,1696,2094,578,2094
Grid/Ratio_50/50-20-1.dne,d02,1826,6429,400,2235
Grid/Ratio_50/50-20-1.dne,sbk05,1113,2235,400,1522
Grid/Ratio_50/50-20-1.dne,bklm16,2037,2613,400,2019
Grid/Ratio_50/50-20-1.dne,cd05,2226,3035,800,3035
Grid/Ratio_50/50-20-1.dne,cd06,2226,2820,800,2820
Grid/Ratio_50/50-10-2.dne,d02,538,1855,100,581
Grid/Ratio_50/50-10-2.dne,sbk05,319,581,100,362
Grid/Ratio_50/50-10-2.dne,bklm16,578,653,100,545
Grid/Ratio_50/50-10-2.dne,cd05,638,781,200,781
Grid/Ratio_50/50-10-2.dne,cd06,638,746,200,746
Grid/Ratio_50/50-12-5.dne,d02,746,2585,144,831
Grid/Ratio_50/50-12-5.dne,sbk05,445,831,144,530
Grid/Ratio_50/50-12-5.dne,bklm16,808,933,144,767
Grid/Ratio_50/50-12-5.dne,cd05,890,1119,288,1119
Grid/Ratio_50/50-12-5.dne,cd06,890,1056,288,1056
Grid/Ratio_50/50-19-9.dne,d02,1719,6059,361,2049
Grid/Ratio_50/50-19-9.dne,sbk05,1040,2049,361,1370
Grid/Ratio_50/50-19-9.dne,bklm16,1902,2369,361,1863
Grid/Ratio_50/50-19-9.dne,cd05,2080,2771,722,2771
Grid/Ratio_50/50-19-9.dne,cd06,2080,2586,722,2586
Grid/Ratio_50/50-14-4.dne,d02,838,2933,196,1051
Grid/Ratio_50/50-14-4.dne,sbk05,517,1051,196,730
Grid/Ratio_50/50-14-4.dne,bklm16,948,1241,196,941
Grid/Ratio_50/50-14-4.dne,cd05,1034,1443,392,1443
Grid/Ratio_50/50-14-4.dne,cd06,1034,1334,392,1334
Grid/Ratio_50/50-18-9.dne,d02,1454,5137,324,1791
Grid/Ratio_50/50-18-9.dne,sbk05,889,1791,324,1226
Grid/Ratio_50/50-18-9.dne,bklm16,1631,2103,324,1616
Grid/Ratio_50/50-18-9.dne,cd05,1778,2439,648,2439
Grid/Ratio_50/50-18-9.dne,cd06,1778,2265,648,2265
Grid/Ratio_50/50-17-2.dne,d02,1271,4479,289,1581
Grid/Ratio_50/50-17-2.dne,sbk05,780,1581,289,1090
Grid/Ratio_50/50-17-2.dne,bklm16,1431,1863,289,1422
Grid/Ratio_50/50-17-2.dne,cd05,1560,2159,578,2159

Grid/Ratio_50/50-17-2.dne,cd06,1560,2001,578,2001
Grid/Ratio_50/50-20-4.dne,d02,1934,6835,400,2289
Grid/Ratio_50/50-20-4.dne,sbk05,1167,2289,400,1522
Grid/Ratio_50/50-20-4.dne,bklm16,2135,2633,400,2083
Grid/Ratio_50/50-20-4.dne,cd05,2334,3089,800,3089
Grid/Ratio_50/50-20-4.dne,cd06,2334,2884,800,2884
Grid/Ratio_50/50-17-1.dne,d02,1363,4781,289,1627
Grid/Ratio_50/50-17-1.dne,sbk05,826,1627,289,1090
Grid/Ratio_50/50-17-1.dne,bklm16,1509,1907,289,1490
Grid/Ratio_50/50-17-1.dne,cd05,1652,2205,578,2205
Grid/Ratio_50/50-17-1.dne,cd06,1652,2069,578,2069
Grid/Ratio_50/50-20-8.dne,d02,1966,6891,400,2305
Grid/Ratio_50/50-20-8.dne,sbk05,1183,2305,400,1522
Grid/Ratio_50/50-20-8.dne,bklm16,2156,2629,400,2097
Grid/Ratio_50/50-20-8.dne,cd05,2366,3105,800,3105
Grid/Ratio_50/50-20-8.dne,cd06,2366,2898,800,2898
Grid/Ratio_50/50-19-7.dne,d02,1603,5641,361,1991
Grid/Ratio_50/50-19-7.dne,sbk05,982,1991,361,1370
Grid/Ratio_50/50-19-7.dne,bklm16,1799,2327,361,1784
Grid/Ratio_50/50-19-7.dne,cd05,1964,2713,722,2713
Grid/Ratio_50/50-19-7.dne,cd06,1964,2507,722,2507
Grid/Ratio_50/50-16-1.dne,d02,1186,4157,256,1427
Grid/Ratio_50/50-16-1.dne,sbk05,721,1427,256,962
Grid/Ratio_50/50-16-1.dne,bklm16,1318,1655,256,1292
Grid/Ratio_50/50-16-1.dne,cd05,1442,1939,512,1939
Grid/Ratio_50/50-16-1.dne,cd06,1442,1805,512,1805
Grid/Ratio_50/50-16-6.dne,d02,1206,4239,256,1437
Grid/Ratio_50/50-16-6.dne,sbk05,731,1437,256,962
Grid/Ratio_50/50-16-6.dne,bklm16,1337,1647,256,1298
Grid/Ratio_50/50-16-6.dne,cd05,1462,1949,512,1949
Grid/Ratio_50/50-16-6.dne,cd06,1462,1811,512,1811
